timestamp,value,label
1565178900000,64.56,0.0
1565179200000,61.96,0.0
1565179500000,63.36,0.0
1565179800000,60.28,0.0
1565180100000,59.52,0.0
1565180400000,54.88,0.0
1565180700000,47.64,0.0
1565181000000,49.8,0.0
1565181300000,50.0,0.0
1565181600000,51.48,0.0
1565181900000,52.2,0.0
1565182200000,50.8,0.0
1565182500000,55.68,0.0
1565182800000,55.8,0.0
1565183100000,53.68,0.0
1565183400000,53.56,0.0
1565183700000,56.4,0.0
1565184000000,58.04,0.0
1565184300000,60.08,0.0
1565184600000,59.6,0.0
1565184900000,54.72,0.0
1565185200000,59.56,0.0
1565185500000,62.04,0.0
1565185800000,63.84,0.0
1565186100000,64.88,0.0
1565186400000,74.92,0.0
1565186700000,75.76,0.0
1565187000000,65.56,0.0
1565187300000,60.96,0.0
1565187600000,58.08,0.0
1565187900000,62.88,0.0
1565188200000,63.32,0.0
1565188500000,63.72,0.0
1565188800000,69.6,0.0
1565189100000,67.6,0.0
1565189400000,67.52,0.0
1565189700000,69.76,0.0
1565190000000,67.08,0.0
1565190300000,74.96,0.0
1565190600000,68.12,0.0
1565190900000,62.48,0.0
1565191200000,59.88,0.0
1565191500000,61.68,0.0
1565191800000,60.12,0.0
1565192100000,59.44,0.0
1565192400000,56.36,0.0
1565192700000,51.4,0.0
1565193000000,45.8,0.0
1565193300000,42.96,0.0
1565193600000,60.0,0.0
1565193900000,58.28,0.0
1565194200000,40.88,0.0
1565194500000,42.72,0.0
1565194800000,40.72,0.0
1565195100000,46.16,0.0
1565195400000,42.88,0.0
1565195700000,39.2,0.0
1565196000000,41.96,0.0
1565196300000,42.68,0.0
1565196600000,38.56,0.0
1565196900000,39.4,0.0
1565197200000,46.76,0.0
1565197500000,41.48,0.0
1565197800000,39.0,0.0
1565198100000,38.88,0.0
1565198400000,36.92,0.0
1565198700000,36.72,0.0
1565199000000,38.56,0.0
1565199300000,36.72,0.0
1565199600000,38.76,0.0
1565199900000,35.64,0.0
1565200200000,35.72,0.0
1565200500000,38.76,0.0
1565200800000,35.8,0.0
1565201100000,36.2,0.0
1565201400000,37.08,0.0
1565201700000,35.4,0.0
1565202000000,33.84,0.0
1565202300000,36.28,0.0
1565202600000,35.8,0.0
1565202900000,37.72,0.0
1565203200000,42.04,0.0
1565203500000,41.48,0.0
1565203800000,42.24,0.0
1565204100000,43.2,0.0
1565204400000,43.36,0.0
1565204700000,42.0,0.0
1565205000000,33.48,0.0
1565205300000,33.68,0.0
1565205600000,34.32,0.0
1565205900000,38.68,0.0
1565206200000,34.8,0.0
1565206500000,38.44,0.0
1565206800000,36.64,0.0
1565207100000,36.12,0.0
1565207400000,37.44,0.0
1565207700000,35.68,0.0
1565208000000,39.52,0.0
1565208300000,55.6,0.0
1565208600000,60.72,0.0
1565208900000,40.4,0.0
1565209200000,43.8,0.0
1565209500000,40.44,0.0
1565209800000,38.04,0.0
1565210100000,37.4,0.0
1565210400000,36.68,0.0
1565210700000,33.0,0.0
1565211000000,31.92,0.0
1565211300000,33.16,0.0
1565211600000,37.52,0.0
1565211900000,36.36,0.0
1565212200000,36.32,0.0
1565212500000,33.0,0.0
1565212800000,33.88,0.0
1565213100000,34.2,0.0
1565213400000,30.68,0.0
1565213700000,31.12,0.0
1565214000000,31.52,0.0
1565214300000,31.8,0.0
1565214600000,31.2,0.0
1565214900000,32.76,0.0
1565215200000,33.48,0.0
1565215500000,34.12,0.0
1565215800000,30.88,0.0
1565216100000,33.88,0.0
1565216400000,32.8,0.0
1565216700000,33.96,0.0
1565217000000,30.32,0.0
1565217300000,34.32,0.0
1565217600000,34.04,0.0
1565217900000,34.92,0.0
1565218200000,34.96,0.0
1565218500000,34.32,0.0
1565218800000,36.44,0.0
1565219100000,33.36,0.0
1565219400000,32.6,0.0
1565219700000,32.52,0.0
1565220000000,31.4,0.0
1565220300000,32.6,0.0
1565220600000,31.48,0.0
1565220900000,34.48,0.0
1565221200000,36.6,0.0
1565221500000,34.52,0.0
1565221800000,37.12,0.0
1565222100000,34.44,0.0
1565222400000,37.48,0.0
1565222700000,40.72,0.0
1565223000000,42.28,0.0
1565223300000,33.76,0.0
1565223600000,31.92,0.0
1565223900000,31.76,0.0
1565224200000,33.84,0.0
1565224500000,39.72,0.0
1565224800000,35.64,0.0
1565225100000,39.16,0.0
1565225400000,37.96,0.0
1565225700000,34.88,0.0
1565226000000,38.52,0.0
1565226300000,37.84,0.0
1565226600000,46.56,0.0
1565226900000,55.48,0.0
1565227200000,55.96,0.0
1565227500000,63.88,0.0
1565227800000,70.44,0.0
1565228100000,65.72,0.0
1565228400000,54.28,0.0
1565228700000,50.32,0.0
1565229000000,54.04,0.0
1565229300000,55.56,0.0
1565229600000,82.4,0.0
1565229900000,57.6,0.0
1565230200000,56.04,0.0
1565230500000,58.84,0.0
1565230800000,48.32,0.0
1565231100000,44.36,0.0
1565231400000,44.0,0.0
1565231700000,48.52,0.0
1565232000000,50.56,0.0
1565232300000,51.0,0.0
1565232600000,50.36,0.0
1565232900000,47.32,0.0
1565233200000,51.48,0.0
1565233500000,48.96,0.0
1565233800000,40.84,0.0
1565234100000,38.16,0.0
1565234400000,39.64,0.0
1565234700000,39.64,0.0
1565235000000,41.0,0.0
1565235300000,37.32,0.0
1565235600000,38.32,0.0
1565235900000,35.68,0.0
1565236200000,37.0,0.0
1565236500000,37.56,0.0
1565236800000,72.6,0.0
1565237100000,80.92,0.0
1565237400000,52.64,0.0
1565237700000,40.96,0.0
1565238000000,41.56,0.0
1565238300000,43.12,0.0
1565238600000,41.04,0.0
1565238900000,33.08,0.0
1565239200000,34.76,0.0
1565239500000,34.0,0.0
1565239800000,34.76,0.0
1565240100000,34.8,0.0
1565240400000,43.64,0.0
1565240700000,42.72,0.0
1565241000000,60.68,0.0
1565241300000,83.68,0.0
1565241600000,77.08,0.0
1565241900000,47.64,0.0
1565242200000,43.12,0.0
1565242500000,151.32,0.0
1565242800000,106.16,0.0
1565243100000,156.48,0.0
1565243400000,135.32,0.0
1565243700000,131.08,0.0
1565244000000,130.64,0.0
1565244300000,150.12,0.0
1565244600000,120.0,0.0
1565244900000,65.2,0.0
1565245200000,62.52,0.0
1565245500000,85.44,0.0
1565245800000,93.84,0.0
1565246100000,84.88,0.0
1565246400000,80.0,0.0
1565246700000,86.48,0.0
1565247000000,68.16,0.0
1565247300000,71.64,0.0
1565247600000,75.88,0.0
1565247900000,69.0,0.0
1565248200000,78.92,0.0
1565248500000,80.6,0.0
1565248800000,82.72,0.0
1565249100000,80.24,0.0
1565249400000,69.2,0.0
1565249700000,72.6,0.0
1565250000000,73.84,0.0
1565250300000,71.56,0.0
1565250600000,76.72,0.0
1565250900000,90.08,0.0
1565251200000,90.88,0.0
1565251500000,90.2,0.0
1565251800000,89.76,0.0
1565252100000,91.76,0.0
1565252400000,90.6,0.0
1565252700000,90.44,0.0
1565253000000,91.36,0.0
1565253300000,81.48,0.0
1565253600000,69.84,0.0
1565253900000,64.12,0.0
1565254200000,62.68,0.0
1565254500000,67.96,0.0
1565254800000,75.72,0.0
1565255100000,70.52,0.0
1565255400000,65.0,0.0
1565255700000,63.28,0.0
1565256000000,65.24,0.0
1565256300000,60.92,0.0
1565256600000,71.88,0.0
1565256900000,76.72,0.0
1565257200000,75.64,0.0
1565257500000,71.32,0.0
1565257800000,70.44,0.0
1565258100000,72.24,0.0
1565258400000,64.76,0.0
1565258700000,62.2,0.0
1565259000000,54.28,0.0
1565259300000,57.4,0.0
1565259600000,55.0,0.0
1565259900000,60.28,0.0
1565260200000,64.0,0.0
1565260500000,63.04,0.0
1565260800000,57.48,0.0
1565261100000,59.08,0.0
1565261400000,50.24,0.0
1565261700000,49.92,0.0
1565262000000,53.48,0.0
1565262300000,55.44,0.0
1565262600000,57.64,0.0
1565262900000,45.08,0.0
1565263200000,43.2,0.0
1565263500000,41.36,0.0
1565263800000,42.72,0.0
1565264100000,40.88,0.0
1565264400000,40.36,0.0
1565264700000,43.08,0.0
1565265000000,41.68,0.0
1565265300000,46.56,0.0
1565265600000,51.24,0.0
1565265900000,52.48,0.0
1565266200000,47.88,0.0
1565266500000,54.64,0.0
1565266800000,40.0,0.0
1565267100000,38.64,0.0
1565267400000,41.24,0.0
1565267700000,40.68,0.0
1565268000000,46.32,0.0
1565268300000,45.76,0.0
1565268600000,44.64,0.0
1565268900000,45.24,0.0
1565269200000,50.12,0.0
1565269500000,50.48,0.0
1565269800000,50.4,0.0
1565270100000,51.08,0.0
1565270400000,49.24,0.0
1565270700000,52.44,0.0
1565271000000,48.84,0.0
1565271300000,54.12,0.0
1565271600000,51.76,0.0
1565271900000,53.12,0.0
1565272200000,50.72,0.0
1565272500000,49.04,0.0
1565272800000,60.24,0.0
1565273100000,58.48,0.0
1565273400000,53.08,0.0
1565273700000,49.6,0.0
1565274000000,51.36,0.0
1565274300000,50.8,0.0
1565274600000,49.24,0.0
1565274900000,49.56,0.0
1565275200000,52.56,0.0
1565275500000,53.0,0.0
1565275800000,51.84,0.0
1565276100000,50.88,0.0
1565276400000,54.2,0.0
1565276700000,52.04,0.0
1565277000000,48.76,0.0
1565277300000,50.88,0.0
1565277600000,50.4,0.0
1565277900000,51.0,0.0
1565278200000,50.88,0.0
1565278500000,50.44,0.0
1565278800000,58.64,0.0
1565279100000,60.96,0.0
1565279400000,63.0,0.0
1565279700000,64.92,0.0
1565280000000,67.08,0.0
1565280300000,73.84,0.0
1565280600000,54.36,0.0
1565280900000,57.84,0.0
1565281200000,52.48,0.0
1565281500000,56.08,0.0
1565281800000,48.28,0.0
1565282100000,49.16,0.0
1565282400000,49.0,0.0
1565282700000,46.04,0.0
1565283000000,46.12,0.0
1565283300000,45.32,0.0
1565283600000,44.84,0.0
1565283900000,41.24,0.0
1565284200000,63.72,0.0
1565284500000,60.88,0.0
1565284800000,54.04,0.0
1565285100000,46.68,0.0
1565285400000,44.76,0.0
1565285700000,42.2,0.0
1565286000000,41.0,0.0
1565286300000,40.8,0.0
1565286600000,41.76,0.0
1565286900000,40.88,0.0
1565287200000,46.8,0.0
1565287500000,43.28,0.0
1565287800000,42.72,0.0
1565288100000,45.2,0.0
1565288400000,45.08,0.0
1565288700000,51.16,0.0
1565289000000,39.16,0.0
1565289300000,38.72,0.0
1565289600000,39.8,0.0
1565289900000,40.44,0.0
1565290200000,42.28,0.0
1565290500000,42.48,0.0
1565290800000,44.64,0.0
1565291100000,45.04,0.0
1565291400000,39.16,0.0
1565291700000,36.6,0.0
1565292000000,35.56,0.0
1565292300000,37.36,0.0
1565292600000,37.76,0.0
1565292900000,37.0,0.0
1565293200000,39.08,0.0
1565293500000,36.92,0.0
1565293800000,35.64,0.0
1565294100000,36.84,0.0
1565294400000,42.12,0.0
1565294700000,64.96,0.0
1565295000000,51.08,0.0
1565295300000,44.8,0.0
1565295600000,48.44,0.0
1565295900000,43.68,0.0
1565296200000,49.28,0.0
1565296500000,38.88,0.0
1565296800000,37.44,0.0
1565297100000,36.0,0.0
1565297400000,36.28,0.0
1565297700000,36.96,0.0
1565298000000,39.92,0.0
1565298300000,40.84,0.0
1565298600000,34.8,0.0
1565298900000,35.36,0.0
1565299200000,35.76,0.0
1565299500000,40.52,0.0
1565299800000,38.36,0.0
1565300100000,51.44,0.0
1565300400000,38.56,0.0
1565300700000,35.96,0.0
1565301000000,37.0,0.0
1565301300000,30.68,0.0
1565301600000,31.92,0.0
1565301900000,32.84,0.0
1565302200000,29.84,0.0
1565302500000,30.72,0.0
1565302800000,30.08,0.0
1565303100000,32.44,0.0
1565303400000,31.2,0.0
1565303700000,30.08,0.0
1565304000000,29.68,0.0
1565304300000,30.36,0.0
1565304600000,27.68,0.0
1565304900000,28.72,0.0
1565305200000,30.2,0.0
1565305500000,31.12,0.0
1565305800000,30.04,0.0
1565306100000,29.56,0.0
1565306400000,36.24,0.0
1565306700000,31.48,0.0
1565307000000,34.44,0.0
1565307300000,30.52,0.0
1565307600000,32.96,0.0
1565307900000,30.8,0.0
1565308200000,31.0,0.0
1565308500000,30.72,0.0
1565308800000,33.4,0.0
1565309100000,39.52,0.0
1565309400000,37.6,0.0
1565309700000,33.16,0.0
1565310000000,35.52,0.0
1565310300000,35.32,0.0
1565310600000,34.92,0.0
1565310900000,33.36,0.0
1565311200000,34.08,0.0
1565311500000,36.52,0.0
1565311800000,33.44,0.0
1565312100000,36.76,0.0
1565312400000,53.56,0.0
1565312700000,63.8,0.0
1565313000000,60.56,0.0
1565313300000,79.2,0.0
1565313600000,65.56,0.0
1565313900000,51.72,0.0
1565314200000,48.0,0.0
1565314500000,45.68,0.0
1565314800000,47.36,0.0
1565315100000,47.72,0.0
1565315400000,49.12,0.0
1565315700000,52.32,0.0
1565316000000,78.12,0.0
1565316300000,54.12,0.0
1565316600000,43.52,0.0
1565316900000,42.72,0.0
1565317200000,42.2,0.0
1565317500000,42.52,0.0
1565317800000,43.12,0.0
1565318100000,51.48,0.0
1565318400000,48.32,0.0
1565318700000,48.8,0.0
1565319000000,51.72,0.0
1565319300000,47.64,0.0
1565319600000,47.16,0.0
1565319900000,44.08,0.0
1565320200000,41.48,0.0
1565320500000,37.36,0.0
1565320800000,37.96,0.0
1565321100000,44.32,0.0
1565321400000,39.56,0.0
1565321700000,42.0,0.0
1565322000000,37.52,0.0
1565322300000,39.0,0.0
1565322600000,35.8,0.0
1565322900000,35.88,0.0
1565323200000,71.84,0.0
1565323500000,81.48,0.0
1565323800000,51.52,0.0
1565324100000,41.76,0.0
1565324400000,45.48,0.0
1565324700000,44.12,0.0
1565325000000,43.16,0.0
1565325300000,36.6,0.0
1565325600000,31.84,0.0
1565325900000,33.16,0.0
1565326200000,34.72,0.0
1565326500000,32.6,0.0
1565326800000,40.48,0.0
1565327100000,56.4,0.0
1565327400000,78.72,0.0
1565327700000,86.4,0.0
1565328000000,83.48,0.0
1565328300000,50.52,0.0
1565328600000,53.72,0.0
1565328900000,147.76,0.0
1565329200000,101.48,0.0
1565329500000,148.16,0.0
1565329800000,135.88,0.0
1565330100000,143.8,0.0
1565330400000,118.28,0.0
1565330700000,150.2,0.0
1565331000000,110.52,0.0
1565331300000,101.08,0.0
1565331600000,81.96,0.0
1565331900000,74.4,0.0
1565332200000,65.12,0.0
1565332500000,66.72,0.0
1565332800000,68.08,0.0
1565333100000,71.24,0.0
1565333400000,75.88,0.0
1565333700000,66.72,0.0
1565334000000,80.08,0.0
1565334300000,78.64,0.0
1565334600000,85.4,0.0
1565334900000,74.88,0.0
1565335200000,78.52,0.0
1565335500000,81.24,0.0
1565335800000,79.96,0.0
1565336100000,70.76,0.0
1565336400000,73.08,0.0
1565336700000,73.92,0.0
1565337000000,77.44,0.0
1565337300000,92.8,0.0
1565337600000,94.0,0.0
1565337900000,90.0,0.0
1565338200000,92.88,0.0
1565338500000,87.6,0.0
1565338800000,91.12,0.0
1565339100000,97.6,0.0
1565339400000,110.08,0.0
1565339700000,98.04,0.0
1565340000000,90.52,0.0
1565340300000,85.56,0.0
1565340600000,95.2,0.0
1565340900000,91.08,0.0
1565341200000,96.04,0.0
1565341500000,100.32,0.0
1565341800000,83.92,0.0
1565342100000,93.44,0.0
1565342400000,85.76,0.0
1565342700000,73.0,0.0
1565343000000,71.04,0.0
1565343300000,75.36,0.0
1565343600000,78.52,0.0
1565343900000,69.4,0.0
1565344200000,72.8,0.0
1565344500000,61.68,0.0
1565344800000,63.8,0.0
1565345100000,58.28,0.0
1565345400000,51.16,0.0
1565345700000,47.56,0.0
1565346000000,51.16,0.0
1565346300000,50.48,0.0
1565346600000,57.8,0.0
1565346900000,61.32,0.0
1565347200000,59.16,0.0
1565347500000,52.24,0.0
1565347800000,46.68,0.0
1565348100000,54.48,0.0
1565348400000,60.8,0.0
1565348700000,51.32,0.0
1565349000000,44.08,0.0
1565349300000,64.0,0.0
1565349600000,39.84,0.0
1565349900000,43.2,0.0
1565350200000,44.32,0.0
1565350500000,40.16,0.0
1565350800000,37.6,0.0
1565351100000,37.96,0.0
1565351400000,36.88,0.0
1565351700000,37.04,0.0
1565352000000,40.56,0.0
1565352300000,43.2,0.0
1565352600000,39.12,0.0
1565352900000,39.48,0.0
1565353200000,38.48,0.0
1565353500000,41.32,0.0
1565353800000,41.28,0.0
1565354100000,42.64,0.0
1565354400000,41.92,0.0
1565354700000,43.96,0.0
1565355000000,43.52,0.0
1565355300000,46.04,0.0
1565355600000,48.28,0.0
1565355900000,48.08,0.0
1565356200000,47.2,0.0
1565356500000,49.0,0.0
1565356800000,49.6,0.0
1565357100000,49.0,0.0
1565357400000,49.76,0.0
1565357700000,48.32,0.0
1565358000000,48.44,0.0
1565358300000,51.68,0.0
1565358600000,62.28,0.0
1565358900000,53.76,0.0
1565359200000,53.32,0.0
1565359500000,55.36,0.0
1565359800000,48.88,0.0
1565360100000,47.0,0.0
1565360400000,49.52,0.0
1565360700000,51.8,0.0
1565361000000,48.64,0.0
1565361300000,53.32,0.0
1565361600000,50.88,0.0
1565361900000,49.8,0.0
1565362200000,48.44,0.0
1565362500000,50.08,0.0
1565362800000,49.32,0.0
1565363100000,53.4,0.0
1565363400000,46.04,0.0
1565363700000,49.56,0.0
1565364000000,44.92,0.0
1565364300000,43.76,0.0
1565364600000,43.36,0.0
1565364900000,43.24,0.0
1565365200000,43.2,0.0
1565365500000,42.56,0.0
1565365800000,43.8,0.0
1565366100000,46.08,0.0
1565366400000,45.72,0.0
1565366700000,56.6,0.0
1565367000000,46.2,0.0
1565367300000,45.72,0.0
1565367600000,41.84,0.0
1565367900000,45.88,0.0
1565368200000,42.48,0.0
1565368500000,40.0,0.0
1565368800000,39.28,0.0
1565369100000,40.0,0.0
1565369400000,40.04,0.0
1565369700000,41.16,0.0
1565370000000,42.56,0.0
1565370300000,42.24,0.0
1565370600000,41.12,0.0
1565370900000,39.76,0.0
1565371200000,43.32,0.0
1565371500000,44.32,0.0
1565371800000,44.4,0.0
1565372100000,42.44,0.0
1565372400000,41.24,0.0
1565372700000,39.28,0.0
1565373000000,42.56,0.0
1565373300000,47.08,0.0
1565373600000,48.32,0.0
1565373900000,50.8,0.0
1565374200000,46.84,0.0
1565374500000,41.64,0.0
1565374800000,39.76,0.0
1565375100000,41.28,0.0
1565375400000,39.2,0.0
1565375700000,43.52,0.0
1565376000000,45.64,0.0
1565376300000,46.24,0.0
1565376600000,46.52,0.0
1565376900000,47.52,0.0
1565377200000,49.64,0.0
1565377500000,46.56,0.0
1565377800000,41.76,0.0
1565378100000,37.88,0.0
1565378400000,36.56,0.0
1565378700000,39.92,0.0
1565379000000,42.6,0.0
1565379300000,41.48,0.0
1565379600000,39.04,0.0
1565379900000,39.6,0.0
1565380200000,37.6,0.0
1565380500000,37.04,0.0
1565380800000,41.76,0.0
1565381100000,55.68,0.0
1565381400000,52.12,0.0
1565381700000,43.68,0.0
1565382000000,40.72,0.0
1565382300000,50.08,0.0
1565382600000,41.64,0.0
1565382900000,35.08,0.0
1565383200000,37.2,0.0
1565383500000,37.44,0.0
1565383800000,39.52,0.0
1565384100000,39.04,0.0
1565384400000,44.52,0.0
1565384700000,39.28,0.0
1565385000000,44.44,0.0
1565385300000,46.64,0.0
1565385600000,50.88,0.0
1565385900000,66.64,0.0
1565386200000,32.6,0.0
1565386500000,30.96,0.0
1565386800000,31.84,0.0
1565387100000,30.84,0.0
1565387400000,30.6,0.0
1565387700000,30.8,0.0
1565388000000,33.041666666666664,0.0
1565388300000,31.88,0.0
1565388600000,33.04,0.0
1565388900000,46.48,0.0
1565389200000,35.88,0.0
1565389500000,30.92,0.0
1565389800000,32.28,0.0
1565390100000,31.04,0.0
1565390400000,31.52,0.0
1565390700000,32.04,0.0
1565391000000,38.84,0.0
1565391300000,39.0,0.0
1565391600000,41.64,0.0
1565391900000,36.28,0.0
1565392200000,37.16,0.0
1565392500000,34.56,0.0
1565392800000,42.36,0.0
1565393100000,30.64,0.0
1565393400000,27.84,0.0
1565393700000,28.96,0.0
1565394000000,30.8,0.0
1565394300000,25.76,0.0
1565394600000,24.6,0.0
1565394900000,28.08,0.0
1565395200000,34.08,0.0
1565395500000,35.36,0.0
1565395800000,32.92,0.0
1565396100000,29.72,0.0
1565396400000,29.32,0.0
1565396700000,31.36,0.0
1565397000000,33.0,0.0
1565397300000,29.6,0.0
1565397600000,31.64,0.0
1565397900000,28.84,0.0
1565398200000,32.52,0.0
1565398500000,31.24,0.0
1565398800000,31.64,0.0
1565399100000,30.88,0.0
1565399400000,29.68,0.0
1565399700000,30.36,0.0
1565400000000,40.68,0.0
1565400300000,53.36,0.0
1565400600000,51.08,0.0
1565400900000,63.8,0.0
1565401200000,63.12,0.0
1565401500000,46.92,0.0
1565401800000,40.88,0.0
1565402100000,34.2,0.0
1565402400000,53.4,0.0
1565402700000,40.72,0.0
1565403000000,36.56,0.0
1565403300000,44.76,0.0
1565403600000,36.68,0.0
1565403900000,36.56,0.0
1565404200000,41.96,0.0
1565404500000,43.68,0.0
1565404800000,44.12,0.0
1565405100000,38.56,0.0
1565405400000,40.16,0.0
1565405700000,35.16,0.0
1565406000000,38.56,0.0
1565406300000,35.52,0.0
1565406600000,30.88,0.0
1565406900000,29.4,0.0
1565407200000,29.56,0.0
1565407500000,25.6,0.0
1565407800000,27.64,0.0
1565408100000,26.48,0.0
1565408400000,25.88,0.0
1565408700000,25.08,0.0
1565409000000,26.12,0.0
1565409300000,25.2,0.0
1565409600000,63.04,0.0
1565409900000,76.6,0.0
1565410200000,46.0,0.0
1565410500000,29.96,0.0
1565410800000,34.28,0.0
1565411100000,30.28,0.0
1565411400000,34.0,0.0
1565411700000,29.08,0.0
1565412000000,26.36,0.0
1565412300000,23.88,0.0
1565412600000,25.56,0.0
1565412900000,24.8,0.0
1565413200000,33.76,0.0
1565413500000,31.44,0.0
1565413800000,49.4,0.0
1565414100000,72.24,0.0
1565414400000,55.52,0.0
1565414700000,46.56,0.0
1565415000000,36.8,0.0
1565415300000,118.24,0.0
1565415600000,116.76,0.0
1565415900000,125.64,0.0
1565416200000,118.68,0.0
1565416500000,131.36,0.0
1565416800000,97.32,0.0
1565417100000,132.92,0.0
1565417400000,120.24,0.0
1565417700000,64.04,0.0
1565418000000,48.64,0.0
1565418300000,53.56,0.0
1565418600000,80.8,0.0
1565418900000,52.4,0.0
1565419200000,50.84,0.0
1565419500000,52.84,0.0
1565419800000,49.44,0.0
1565420100000,50.28,0.0
1565420400000,60.48,0.0
1565420700000,64.92,0.0
1565421000000,72.2,0.0
1565421300000,60.36,0.0
1565421600000,74.0,0.0
1565421900000,80.36,0.0
1565422200000,73.52,0.0
1565422500000,69.32,0.0
1565422800000,68.2,0.0
1565423100000,73.44,0.0
1565423400000,78.0,0.0
1565423700000,77.68,0.0
1565424000000,82.52,0.0
1565424300000,74.8,0.0
1565424600000,73.96,0.0
1565424900000,76.12,0.0
1565425200000,79.8,0.0
1565425500000,77.48,0.0
1565425800000,68.64,0.0
1565426100000,66.04,0.0
1565426400000,67.56,0.0
1565426700000,50.88,0.0
1565427000000,50.92,0.0
1565427300000,48.48,0.0
1565427600000,53.32,0.0
1565427900000,56.48,0.0
1565428200000,52.2,0.0
1565428500000,47.32,0.0
1565428800000,43.4,0.0
1565429100000,51.64,0.0
1565429400000,68.96,0.0
1565429700000,66.44,0.0
1565430000000,69.52,0.0
1565430300000,56.92,0.0
1565430600000,50.8,0.0
1565430900000,43.32,0.0
1565431200000,43.08,0.0
1565431500000,47.2,0.0
1565431800000,41.36,0.0
1565432100000,41.36,0.0
1565432400000,37.56,0.0
1565432700000,47.28,0.0
1565433000000,50.76,0.0
1565433300000,53.84,0.0
1565433600000,56.52,0.0
1565433900000,49.96,0.0
1565434200000,44.48,0.0
1565434500000,49.12,0.0
1565434800000,68.88,0.0
1565435100000,54.04,0.0
1565435400000,37.04,0.0
1565435700000,35.68,0.0
1565436000000,29.92,0.0
1565436300000,32.32,0.0
1565436600000,37.0,0.0
1565436900000,29.2,0.0
1565437200000,33.76,0.0
1565437500000,49.4,0.0
1565437800000,34.68,0.0
1565438100000,49.52,0.0
1565438400000,40.56,0.0
1565438700000,41.2,0.0
1565439000000,40.08,0.0
1565439300000,38.32,0.0
1565439600000,42.56,0.0
1565439900000,38.32,0.0
1565440200000,26.28,0.0
1565440500000,25.12,0.0
1565440800000,28.16,0.0
1565441100000,29.6,0.0
1565441400000,35.84,0.0
1565441700000,37.88,0.0
1565442000000,36.12,0.0
1565442300000,42.48,0.0
1565442600000,37.24,0.0
1565442900000,34.6,0.0
1565443200000,42.56,0.0
1565443500000,35.24,0.0
1565443800000,35.16,0.0
1565444100000,41.2,0.0
1565444400000,34.28,0.0
1565444700000,33.76,0.0
1565445000000,37.08,0.0
1565445300000,36.56,0.0
1565445600000,42.76,0.0
1565445900000,45.56,0.0
1565446200000,35.64,0.0
1565446500000,31.76,0.0
1565446800000,31.64,0.0
1565447100000,34.84,0.0
1565447400000,29.68,0.0
1565447700000,31.68,0.0
1565448000000,31.56,0.0
1565448300000,37.32,0.0
1565448600000,35.52,0.0
1565448900000,45.12,0.0
1565449200000,46.92,0.0
1565449500000,47.96,0.0
1565449800000,43.36,0.0
1565450100000,38.84,0.0
1565450400000,34.92,0.0
1565450700000,33.68,0.0
1565451000000,32.64,0.0
1565451300000,31.16,0.0
1565451600000,29.88,0.0
1565451900000,29.0,0.0
1565452200000,30.04,0.0
1565452500000,38.68,0.0
1565452800000,31.96,0.0
1565453100000,43.28,0.0
1565453400000,31.2,0.0
1565453700000,31.64,0.0
1565454000000,32.96,0.0
1565454300000,36.88,0.0
1565454600000,29.04,0.0
1565454900000,29.08,0.0
1565455200000,28.68,0.0
1565455500000,33.08,0.0
1565455800000,28.0,0.0
1565456100000,29.4,0.0
1565456400000,31.16,0.0
1565456700000,28.0,0.0
1565457000000,24.68,0.0
1565457300000,24.16,0.0
1565457600000,24.2,0.0
1565457900000,24.96,0.0
1565458200000,24.4,0.0
1565458500000,23.52,0.0
1565458800000,23.48,0.0
1565459100000,23.12,0.0
1565459400000,21.8,0.0
1565459700000,21.76,0.0
1565460000000,27.48,0.0
1565460300000,24.84,0.0
1565460600000,24.0,0.0
1565460900000,21.56,0.0
1565461200000,24.24,0.0
1565461500000,24.76,0.0
1565461800000,23.68,0.0
1565462100000,27.8,0.0
1565462400000,28.96,0.0
1565462700000,27.88,0.0
1565463000000,28.08,0.0
1565463300000,28.6,0.0
1565463600000,29.28,0.0
1565463900000,30.2,0.0
1565464200000,22.36,0.0
1565464500000,23.16,0.0
1565464800000,24.4,0.0
1565465100000,23.48,0.0
1565465400000,22.12,0.0
1565465700000,21.36,0.0
1565466000000,21.88,0.0
1565466300000,22.68,0.0
1565466600000,20.88,0.0
1565466900000,21.32,0.0
1565467200000,24.28,0.0
1565467500000,38.6,0.0
1565467800000,36.96,0.0
1565468100000,26.68,0.0
1565468400000,31.24,0.0
1565468700000,28.56,0.0
1565469000000,24.48,0.0
1565469300000,22.88,0.0
1565469600000,21.92,0.0
1565469900000,19.36,0.0
1565470200000,19.6,0.0
1565470500000,20.64,0.0
1565470800000,24.6,0.0
1565471100000,22.08,0.0
1565471400000,20.72,0.0
1565471700000,19.84,0.0
1565472000000,19.4,0.0
1565472300000,21.76,0.0
1565472600000,22.2,0.0
1565472900000,20.52,0.0
1565473200000,21.28,0.0
1565473500000,19.48,0.0
1565473800000,20.32,0.0
1565474100000,19.76,0.0
1565474400000,21.84,0.0
1565474700000,22.0,0.0
1565475000000,21.36,0.0
1565475300000,22.36,0.0
1565475600000,21.64,0.0
1565475900000,21.08,0.0
1565476200000,19.92,0.0
1565476500000,20.2,0.0
1565476800000,19.16,0.0
1565477100000,19.92,0.0
1565477400000,23.24,0.0
1565477700000,21.84,0.0
1565478000000,26.64,0.0
1565478300000,28.88,0.0
